,id,original_title,release_date,genres,vote_count,language
815,8488,Hitch,2005-02-10,"['Comedy', 'Drama', 'Romance']",1665,English
816,10603,George of the Jungle,1997-07-15,"['Adventure', 'Comedy', 'Family', 'Romance']",496,English
817,8273,American Wedding,2003-08-01,"['Comedy', 'Romance']",1129,English
818,109424,Captain Phillips,2013-10-10,"['Action', 'Drama', 'Thriller']",2454,English
819,35056,Date Night,2010-04-08,['Comedy'],1122,English
820,8839,Casper,1995-05-26,"['Fantasy', 'Comedy', 'Family']",1019,English
821,156022,The Equalizer,2014-09-24,"['Thriller', 'Action', 'Crime']",2954,English
822,7303,Maid in Manhattan,2002-12-13,"['Comedy', 'Drama', 'Romance']",485,English
823,8963,Crimson Tide,1995-05-12,"['Action', 'Thriller', 'Drama']",498,English
824,1402,The Pursuit of Happyness,2006-12-14,['Drama'],2525,English
825,9315,Flightplan,2005-09-22,"['Thriller', 'Drama', 'Mystery']",772,English
826,8984,Disclosure,1994-12-09,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']",210,English
827,795,City of Angels,1998-04-10,"['Drama', 'Fantasy', 'Romance']",529,English
828,24,Kill Bill: Vol. 1,2003-10-10,"['Action', 'Crime']",4949,English
829,11353,Bowfinger,1999-08-12,['Comedy'],254,English
830,393,Kill Bill: Vol. 2,2004-04-16,"['Action', 'Crime', 'Thriller']",3948,English
831,9618,Tango & Cash,1989-12-22,"['Action', 'Adventure', 'Comedy']",458,English
832,9374,Death Becomes Her,1992-07-30,"['Fantasy', 'Comedy']",636,English
833,8584,Shanghai Noon,2000-05-26,"['Adventure', 'Action', 'Comedy', 'Western']",735,English
834,2320,Executive Decision,1996-03-15,"['Action', 'Adventure', 'Drama', 'Thriller']",256,English
835,58224,Mr. Popper's Penguins,2011-06-17,"['Comedy', 'Family']",751,English
836,1729,The Forbidden Kingdom,2008-04-18,"['Action', 'Adventure', 'Fantasy']",461,English
837,175574,Free Birds,2013-10-30,"['Animation', 'Comedy', 'Family']",254,English
838,8077,Alien³,1992-05-22,"['Science Fiction', 'Action', 'Horror']",1633,English
839,8818,Evita,1996-12-14,"['History', 'Drama', 'Music']",120,English
840,8195,Ronin,1998-09-25,"['Action', 'Thriller', 'Crime', 'Adventure']",658,English
841,10586,The Ghost and the Darkness,1996-10-11,['Adventure'],236,English
842,116149,Paddington,2014-11-27,"['Family', 'Comedy']",883,English
843,80035,The Watch,2012-07-26,['Comedy'],881,English
844,10632,The Hunted,2003-03-11,"['Drama', 'Action', 'Thriller', 'Crime']",189,English
845,12117,Instinct,1999-06-04,"['Drama', 'Mystery', 'Thriller']",146,English
846,1792,Stuck on You,2003-12-10,['Comedy'],188,English
847,13260,Semi-Pro,2008-02-28,['Comedy'],251,English
848,72197,The Pirates! In an Adventure with Scientists!,2012-03-12,"['Animation', 'Adventure', 'Family', 'Comedy']",374,English
849,3580,Changeling,2008-01-30,"['Crime', 'Drama', 'Mystery']",1131,English
850,12123,Chain Reaction,1996-08-02,"['Action', 'Drama', 'Science Fiction', 'Thriller']",284,English
851,9566,The Fan,1996-08-15,"['Drama', 'Mystery', 'Thriller']",194,English
852,9833,The Phantom of the Opera,2004-12-08,"['Thriller', 'Drama', 'Romance']",438,English
853,4517,Elizabeth: The Golden Age,2007-09-09,"['Drama', 'History', 'Romance']",303,English
854,8202,Æon Flux,2005-11-30,"['Action', 'Science Fiction']",703,English
855,16072,Gods and Generals,2003-02-21,"['Drama', 'History', 'War']",48,English
856,34314,Turbulence,1997-01-09,"['Action', 'Thriller', 'Crime']",62,English
857,19724,Imagine That,2009-06-19,['Comedy'],134,English
858,145220,Muppets Most Wanted,2014-03-20,"['Comedy', 'Adventure', 'Crime', 'Family']",316,English
859,14623,Thunderbirds,2004-07-23,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",91,English
860,42297,Burlesque,2010-11-23,"['Drama', 'Romance']",573,English
861,2841,Un long dimanche de fiançailles,2004-10-26,['Drama'],346,French
862,802,Lolita,1962-06-13,"['Drama', 'Romance']",395,English
863,10375,D-Tox,2002-01-04,"['Action', 'Thriller']",123,English
864,36586,Blade II,2002-03-22,"['Fantasy', 'Horror', 'Action', 'Thriller']",1528,English
865,11321,Seven Pounds,2008-12-18,['Drama'],2039,English
866,70074,Bullet to the Head,2013-01-31,"['Action', 'Crime', 'Thriller']",481,English
867,242,The Godfather: Part III,1990-12-24,"['Crime', 'Drama', 'Thriller']",1546,English
868,9621,Elizabethtown,2005-10-06,"['Comedy', 'Drama', 'Romance']",327,English
869,1819,"You, Me and Dupree",2006-07-14,"['Comedy', 'Romance']",407,English
870,8536,Superman II,1980-12-04,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",629,English
871,8046,Gigli,2003-08-01,['Drama'],104,English
872,1717,All the King's Men,2006-09-10,"['Drama', 'Thriller']",95,English
873,479,Shaft,2000-06-15,"['Action', 'Adventure', 'Crime', 'Thriller']",308,English
874,9444,Anastasia,1997-11-20,"['Animation', 'Family']",1432,English
875,824,Moulin Rouge!,2001-03-09,"['Drama', 'Music', 'Romance']",1300,English
876,11456,Domestic Disturbance,2001-10-30,"['Mystery', 'Thriller', 'Crime']",113,English
877,261023,Black Mass,2015-09-04,"['Crime', 'Drama']",1242,English
878,3683,Flags of Our Fathers,2006-10-18,"['War', 'Drama', 'History']",526,English
879,22803,Law Abiding Citizen,2009-10-15,"['Drama', 'Crime', 'Thriller']",1486,English
880,285923,Grindhouse,2007-04-06,"['Thriller', 'Action', 'Horror']",459,English
881,39437,Beloved,1998-10-16,"['Drama', 'Thriller']",26,English
882,1950,Lucky You,2007-05-01,"['Drama', 'Romance']",81,English
883,640,Catch Me If You Can,2002-12-25,"['Drama', 'Crime']",3795,English
884,97630,Zero Dark Thirty,2012-12-19,"['Thriller', 'Drama', 'History']",1702,English
885,9767,The Break-Up,2006-06-01,"['Romance', 'Comedy']",832,English
886,11631,Mamma Mia!,2008-07-03,"['Comedy', 'Romance']",1386,English
887,32856,Valentine's Day,2010-02-10,"['Comedy', 'Romance']",1013,English
888,6519,The Dukes of Hazzard,2005-08-05,"['Action', 'Adventure', 'Comedy']",316,English
889,8741,The Thin Red Line,1998-12-25,"['Drama', 'History', 'War']",771,English
890,49520,The Change-Up,2011-08-05,['Comedy'],736,English
891,1850,Man on the Moon,1999-12-22,"['Comedy', 'Drama', 'Romance']",435,English
892,524,Casino,1995-11-22,"['Drama', 'Crime']",1307,English
893,26389,From Paris with Love,2010-02-05,"['Action', 'Crime', 'Thriller']",675,English
894,11817,Bulletproof Monk,2003-03-28,"['Action', 'Comedy', 'Fantasy']",278,English
895,2123,"Me, Myself & Irene",2000-06-22,['Comedy'],927,English
896,9907,Barnyard,2006-08-04,"['Animation', 'Comedy', 'Family']",225,English
897,9969,Deck the Halls,2006-11-22,"['Comedy', 'Family']",109,English
898,18239,The Twilight Saga: New Moon,2009-03-15,"['Adventure', 'Fantasy', 'Drama', 'Romance']",2436,English
899,808,Shrek,2001-05-16,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",4056,English
900,38050,The Adjustment Bureau,2011-03-03,"['Science Fiction', 'Thriller', 'Romance']",1652,English
901,8367,Robin Hood: Prince of Thieves,1991-06-14,['Adventure'],909,English
902,9390,Jerry Maguire,1996-12-06,"['Comedy', 'Drama', 'Romance']",913,English
903,72105,Ted,2012-06-29,"['Comedy', 'Fantasy']",4697,English
904,2898,As Good as It Gets,1997-12-19,"['Comedy', 'Romance']",915,English
905,10312,Patch Adams,1998-12-25,"['Comedy', 'Drama']",832,English
906,109443,Anchorman 2: The Legend Continues,2013-12-18,['Comedy'],923,English
907,2022,Mr. Deeds,2002-06-28,"['Comedy', 'Romance']",644,English
908,37686,Super 8,2011-06-08,"['Thriller', 'Science Fiction', 'Mystery']",2435,English
909,462,Erin Brockovich,2000-03-17,['Drama'],716,English
910,9919,How to Lose a Guy in 10 Days,2003-02-07,"['Comedy', 'Romance']",850,English
911,187017,22 Jump Street,2014-06-05,"['Crime', 'Comedy', 'Action']",3319,English
912,628,Interview with the Vampire,1994-11-11,"['Horror', 'Romance']",1516,English
913,10201,Yes Man,2008-12-09,['Comedy'],1813,English
914,302699,Central Intelligence,2016-06-15,"['Action', 'Comedy']",1650,English
915,9441,Stepmom,1998-12-25,"['Drama', 'Romance']",277,English
916,274167,Daddy's Home,2015-12-25,['Comedy'],854,English
917,224141,Into the Woods,2014-12-25,"['Fantasy', 'Comedy', 'Music']",1652,English
918,388,Inside Man,2006-03-23,"['Crime', 'Drama', 'Thriller']",1630,English
919,2112,Payback,1999-02-05,"['Drama', 'Action', 'Thriller', 'Crime']",548,English
920,10329,Congo,1995-06-09,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",213,English
921,74465,We Bought a Zoo,2011-12-22,"['Drama', 'Comedy', 'Family']",909,English
922,13811,Knowing,2009-03-19,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",1486,English
923,6877,Failure to Launch,2006-03-10,['Comedy'],399,English
924,10320,The Ring Two,2005-03-17,"['Drama', 'Horror', 'Thriller']",632,English
925,50646,"Crazy, Stupid, Love.",2011-07-29,"['Comedy', 'Drama', 'Romance']",2443,English
926,8920,Garfield,2004-06-10,"['Animation', 'Comedy', 'Family']",820,English
927,13673,Christmas with the Kranks,2004-11-24,"['Comedy', 'Family']",193,English
928,60308,Moneyball,2011-09-22,['Drama'],1381,English
929,6950,Outbreak,1995-03-10,"['Action', 'Drama', 'Science Fiction', 'Thriller']",513,English
930,225574,Non-Stop,2014-01-26,"['Action', 'Thriller', 'Mystery']",2268,English
931,13836,Race to Witch Mountain,2009-03-12,"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller', 'Action']",509,English
932,752,V for Vendetta,2006-03-15,"['Action', 'Thriller', 'Fantasy']",4442,English
933,6038,Shanghai Knights,2003-02-06,"['Action', 'Adventure', 'Comedy', 'Western']",692,English
934,9975,Curious George,2006-02-10,"['Adventure', 'Animation', 'Comedy', 'Family']",106,English
935,11451,Herbie Fully Loaded,2005-06-22,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']",542,English
936,12103,Don't Say a Word,2001-09-28,['Thriller'],220,English
937,60304,Hansel & Gretel: Witch Hunters,2013-01-17,"['Fantasy', 'Horror', 'Action']",3239,English
938,2251,Unfaithful,2002-05-10,"['Thriller', 'Drama']",276,English
939,46529,I Am Number Four,2011-02-18,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",1567,English
940,231,Syriana,2005-11-23,"['Drama', 'Thriller']",451,English
941,300671,13 Hours: The Secret Soldiers of Benghazi,2016-01-13,"['Action', 'Drama', 'History', 'Thriller', 'War']",938,English
942,228326,The Book of Life,2014-10-01,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",755,English
943,9754,Firewall,2006-02-10,['Thriller'],267,English
944,66,Absolute Power,1997-02-14,"['Crime', 'Drama', 'Thriller']",223,English
945,4421,G.I. Jane,1997-08-22,"['Action', 'Drama']",395,English
946,2649,The Game,1997-09-12,"['Drama', 'Thriller', 'Mystery']",1506,English
947,588,Silent Hill,2006-04-21,"['Horror', 'Mystery']",1067,English
948,10393,The Replacements,2000-08-07,['Comedy'],203,English
949,71552,American Reunion,2012-04-04,['Comedy'],1611,English
950,9631,The Negotiator,1998-07-29,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",582,English
951,216282,Into the Storm,2014-08-06,"['Action', 'Thriller']",817,English
952,306,Beverly Hills Cop III,1994-05-24,"['Action', 'Comedy', 'Crime']",434,English
953,928,Gremlins 2: The New Batch,1990-06-15,"['Comedy', 'Horror', 'Fantasy']",652,English
954,205587,The Judge,2014-10-08,['Drama'],1417,English
955,6623,The Peacemaker,1997-09-26,"['Action', 'Thriller']",255,English
956,1577,Resident Evil: Apocalypse,2004-09-10,"['Horror', 'Action', 'Science Fiction']",1267,English
957,9801,Bridget Jones: The Edge of Reason,2004-11-10,"['Comedy', 'Romance']",750,English
958,2116,Out of Time,2003-10-03,"['Thriller', 'Crime', 'Drama']",298,English
959,9624,On Deadly Ground,1994-02-18,"['Action', 'Thriller']",104,English
960,14199,The Adventures of Sharkboy and Lavagirl,2005-06-10,"['Adventure', 'Family', 'Science Fiction']",269,English
961,1907,The Beach,2000-02-11,"['Drama', 'Adventure', 'Romance', 'Thriller']",1233,English
962,4599,Raising Helen,2004-05-27,"['Drama', 'Comedy', 'Romance']",189,English
963,22832,Ninja Assassin,2009-09-29,"['Action', 'Crime', 'Thriller']",371,English
964,10390,For Love of the Game,1999-09-17,"['Drama', 'Romance']",88,English
965,9879,Striptease,1996-06-28,"['Drama', 'Thriller', 'Crime']",205,English
966,38579,Marmaduke,2010-06-04,"['Family', 'Comedy']",149,English
967,44603,Hereafter,2010-10-15,"['Drama', 'Fantasy']",510,English
968,11892,Murder by Numbers,2002-04-19,"['Crime', 'Drama', 'Thriller']",268,English
969,9691,Assassins,1995-10-06,"['Action', 'Adventure', 'Crime', 'Thriller']",387,English
970,1248,Hannibal Rising,2007-02-06,"['Crime', 'Drama', 'Thriller']",654,English
971,12220,The Story of Us,1999-10-13,"['Comedy', 'Drama', 'Romance']",75,English
972,72710,The Host,2013-03-22,"['Action', 'Adventure', 'Romance', 'Science Fiction', 'Thriller']",1817,English
973,10782,Basic,2003-04-18,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",286,English
974,9573,Blood Work,2002-08-04,"['Crime', 'Drama', 'Mystery', 'Thriller']",206,English
975,4959,The International,2009-02-03,"['Drama', 'Thriller', 'Crime']",368,English
976,10061,Escape from L.A.,1996-08-09,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",373,English
977,10386,The Iron Giant,1999-08-06,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",1436,English
978,421,The Life Aquatic with Steve Zissou,2004-12-10,"['Adventure', 'Comedy', 'Drama']",775,English
979,316152,Free State of Jones,2016-06-24,"['War', 'Action', 'Drama', 'History', 'Thriller']",428,English
980,11615,The Life of David Gale,2003-02-21,"['Drama', 'Thriller', 'Crime']",480,English
981,13498,Man of the House,2005-02-25,"['Comedy', 'Action']",120,English
982,241554,Run All Night,2015-03-11,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",1148,English
983,2252,Eastern Promises,2007-09-14,"['Thriller', 'Crime', 'Mystery']",848,English
984,11968,Into the Blue,2005-09-30,"['Action', 'Thriller', 'Adventure', 'Crime']",458,English
985,10047,Joan of Arc,1999-10-18,"['Adventure', 'Drama', 'Action', 'History', 'War']",367,French
986,38319,Your Highness,2011-04-08,['Comedy'],501,English
987,69668,Dream House,2011-09-30,"['Drama', 'Thriller', 'Mystery']",391,English
988,9770,Mad City,1997-11-07,"['Action', 'Drama', 'Thriller']",81,English
989,11212,Baby's Day Out,1994-07-01,"['Action', 'Adventure', 'Comedy', 'Family']",274,English
990,10533,The Scarlet Letter,1995-10-13,"['Drama', 'History', 'Romance']",108,English
991,38363,Fair Game,2010-05-20,"['Drama', 'Thriller']",235,English
992,9923,Domino,2005-09-22,"['Action', 'Crime']",444,English
993,11863,Jade,1995-10-13,"['Action', 'Thriller', 'Mystery', 'Romance']",44,English
994,18501,Gamer,2009-09-03,"['Action', 'Thriller', 'Science Fiction']",760,English
995,109491,Beautiful Creatures,2013-02-13,"['Fantasy', 'Drama', 'Romance']",984,English
996,9275,Death to Smoochy,2002-03-28,"['Comedy', 'Crime', 'Drama', 'Thriller']",132,English
997,329833,Zoolander 2,2016-02-06,['Comedy'],797,English
998,12634,The Big Bounce,2004-01-30,"['Comedy', 'Crime']",76,English
999,10416,What Planet Are You From?,2000-03-03,"['Comedy', 'Drama', 'Romance', 'Science Fiction']",37,English
1000,47327,Drive Angry,2011-02-24,"['Fantasy', 'Thriller', 'Action', 'Crime']",600,English
1001,15268,Street Fighter: The Legend of Chun-Li,2009-02-27,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",112,English
1002,10796,The One,2001-11-02,"['Action', 'Science Fiction', 'Thriller']",437,English
1003,9548,The Adventures of Ford Fairlane,1990-07-11,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']",71,English
1004,18947,The Boat That Rocked,2009-04-01,"['Drama', 'Comedy']",666,English
1005,1900,Traffic,2000-12-27,"['Thriller', 'Drama', 'Crime']",562,English
1006,89,Indiana Jones and the Last Crusade,1989-05-24,"['Adventure', 'Action']",3152,English
1007,96724,Anna Karenina,2012-09-06,"['Drama', 'Romance']",639,English
1008,198184,Chappie,2015-03-04,"['Crime', 'Action', 'Science Fiction']",3062,English
1009,9481,The Bone Collector,1999-11-04,"['Drama', 'Mystery', 'Thriller', 'Crime']",826,English
1010,4547,Panic Room,2002-03-29,"['Crime', 'Drama', 'Thriller']",1267,English
1011,53953,The Tooth Fairy,2006-08-08,['Horror'],13,German
1012,6415,Three Kings,1999-09-27,"['Action', 'Adventure', 'Comedy']",692,English
1013,181283,Child 44,2015-03-15,"['Crime', 'Thriller']",547,English
1014,9896,Rat Race,2001-07-30,"['Adventure', 'Comedy']",518,English
1015,167,K-PAX,2001-10-22,"['Drama', 'Science Fiction']",695,English
1016,11232,Kate & Leopold,2001-12-25,"['Comedy', 'Fantasy', 'Romance', 'Science Fiction']",418,English
1017,1636,Bedazzled,2000-10-19,"['Fantasy', 'Comedy', 'Romance']",512,English
1018,2148,The Cotton Club,1984-12-14,"['Music', 'Drama', 'Crime', 'Romance']",68,English
1019,5176,3:10 to Yuma,2007-09-06,['Western'],1188,English
1020,260346,Taken 3,2014-12-16,"['Thriller', 'Action']",2200,English
1021,1389,Out of Sight,1998-06-26,"['Romance', 'Comedy', 'Crime']",333,English
1022,9894,The Cable Guy,1996-06-10,"['Comedy', 'Drama', 'Thriller']",594,English
1023,7504,1947: Earth,1998-09-16,['Drama'],9,Hindi
1024,8592,Dick Tracy,1990-06-15,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",251,English
1025,913,The Thomas Crown Affair,1999-08-06,"['Drama', 'Crime', 'Romance']",339,English
1026,11091,Riding in Cars with Boys,2001-10-19,"['Comedy', 'Drama', 'Romance']",103,English
1027,1368,First Blood,1982-10-22,"['Action', 'Adventure', 'Thriller', 'War']",1488,English
1028,593,Солярис,1972-03-20,"['Drama', 'Science Fiction', 'Adventure', 'Mystery']",357,Russian
1029,5393,Happily N'Ever After,2006-09-14,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",104,English
1030,9095,Mary Reilly,1996-02-23,"['Drama', 'Horror', 'Thriller', 'Romance']",74,English
1031,8874,My Best Friend's Wedding,1997-06-19,"['Comedy', 'Romance']",584,English
1032,11467,America's Sweethearts,2001-07-17,"['Comedy', 'Romance']",252,English
1033,320,Insomnia,2002-05-24,"['Crime', 'Mystery', 'Thriller']",1148,English
1034,199,Star Trek: First Contact,1996-11-21,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",661,English
1035,20533,Jonah Hex,2010-06-18,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']",420,English
1036,10684,Courage Under Fire,1996-07-04,"['Drama', 'Thriller', 'Mystery', 'War']",232,English
1037,1624,Liar Liar,1997-03-21,['Comedy'],1424,English
1038,325789,The Infiltrator,2016-07-13,"['Crime', 'Drama', 'Thriller']",573,English
1039,113464,Inchon,1981-05-04,"['Drama', 'History', 'War']",2,English
1040,888,The Flintstones,1994-05-26,"['Fantasy', 'Comedy', 'Family']",543,English
1041,82675,Taken 2,2012-09-27,"['Action', 'Crime', 'Thriller']",2757,English
1042,4256,Scary Movie 3,2003-10-24,['Comedy'],912,English
